source,id,name,date,latitude,longitude,altitude_m,mass_g,diameter_m,velocity_km_s,miss_distance_km,recclass,orbital_inclination_deg,eccentricity,epoch,x,y,z,vx,vy,vz,energy,impact_e
neo,2154807,154807 (2004 PP97),1921-10-24,N/A,N/A,N/A,N/A,834.723,11.6726049759,26944584.499048158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154988,154988 (2004 XN35),1901-04-26,N/A,N/A,N/A,N/A,902.698,19.9687436279,16874792.954138454,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154991,154991 Vinciguerra (2005 BX26),1909-02-25,N/A,N/A,N/A,N/A,830.888,1.7891032841,29234330.888528349,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154993,154993 (2005 EA94),1906-02-27,N/A,N/A,N/A,N/A,1085.282,24.8518758483,27106121.146741804,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2155110,155110 (2005 TB),1923-04-21,N/A,N/A,N/A,N/A,1391.690,21.2265826933,27698167.40316618,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2155140,155140 (2005 UD),1900-08-26,N/A,N/A,N/A,N/A,1378.931,42.1352839436,16532847.633134283,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2155334,155334 (2006 DZ169),1986-02-11,N/A,N/A,N/A,N/A,1540.078,7.353746159,10171749.748811399,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2155336,155336 (2006 GA1),1900-02-20,N/A,N/A,N/A,N/A,894.422,4.7712014425,254097099.893253339,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2155338,155338 (2006 MZ1),1900-11-12,N/A,N/A,N/A,N/A,357.720,9.5733864105,16320082.406601884,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2155340,155340 (2006 SK198),1929-06-10,N/A,N/A,N/A,N/A,2385.298,7.2030948783,18100510.520802587,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2155341,155341 (2006 SA218),1988-08-02,N/A,N/A,N/A,N/A,971.723,11.3981456613,13974469.350800821,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159399,159399 (1998 UL1),1958-04-24,N/A,N/A,N/A,N/A,2155.473,21.3297788466,29804547.479687224,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159402,159402 (1999 AP10),1934-09-15,N/A,N/A,N/A,N/A,2049.003,2.6351379335,284848847.514783316,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159454,159454 (2000 DJ8),N/A,N/A,N/A,N/A,N/A,1060.578,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159459,159459 (2000 KB),1909-09-27,N/A,N/A,N/A,N/A,2352.570,12.0607649205,287892274.196594899,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159467,159467 (2000 QK25),2005-07-13,N/A,N/A,N/A,N/A,923.725,5.9133511023,3542074.948852469,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159495,159495 (2000 UV16),1908-08-19,N/A,N/A,N/A,N/A,1378.931,1.5050112981,284313134.744833147,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159504,159504 (2000 WO67),1916-07-23,N/A,N/A,N/A,N/A,1735.972,13.1035804543,5827678.898513425,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159518,159518 (2001 FF7),N/A,N/A,N/A,N/A,N/A,1075.332,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159533,159533 (2001 HH31),1970-04-22,N/A,N/A,N/A,N/A,1263.405,7.7024081176,13657114.703270445,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159555,159555 (2001 SJ276),2003-12-08,N/A,N/A,N/A,N/A,786.217,14.4639565093,10627733.720593801,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159560,159560 (2001 TO103),N/A,N/A,N/A,N/A,N/A,1597.874,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159608,159608 (2002 AC2),1903-06-23,N/A,N/A,N/A,N/A,2067.962,33.1891847027,55760221.00365859,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159609,159609 (2002 AQ3),1958-05-27,N/A,N/A,N/A,N/A,1540.078,19.7324389934,13466943.661918182,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159635,159635 (2002 CZ46),1905-12-10,N/A,N/A,N/A,N/A,1003.558,10.7337463311,11321723.610087334,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159677,159677 (2002 HQ11),1906-05-31,N/A,N/A,N/A,N/A,554.042,9.9864238514,12250710.974206724,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159686,159686 (2002 LB6),1915-07-19,N/A,N/A,N/A,N/A,2320.292,28.0080722396,14449834.953344257,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159699,159699 (2002 PQ142),1901-05-01,N/A,N/A,N/A,N/A,1298.801,22.8495489371,40353119.542598215,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159856,159856 (2004 JW6),1906-08-04,N/A,N/A,N/A,N/A,1090.291,7.4850923726,29315277.772392804,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159857,159857 (2004 LJ1),1912-10-23,N/A,N/A,N/A,N/A,3463.719,14.6432098469,36262960.498820613,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159923,159923 (2004 YJ32),1904-09-04,N/A,N/A,N/A,N/A,2215.862,6.1121830446,24300865.463890897,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159928,159928 (2005 CV69),1905-03-19,N/A,N/A,N/A,N/A,1080.296,15.6159461595,45876796.929377038,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2159929,159929 (2005 UK),1919-04-30,N/A,N/A,N/A,N/A,1228.974,29.3416433182,25276801.935380885,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2161989,161989 Cacus (1978 CA),1910-09-09,N/A,N/A,N/A,N/A,1484.372,17.686292386,25481760.81594137,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2161995,161995 (1983 LB),1900-06-22,N/A,N/A,N/A,N/A,1518.947,15.1003669521,38997547.000591379,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2161998,161998 (1988 PA),1969-11-03,N/A,N/A,N/A,N/A,1304.796,7.3473822581,6890129.254363965,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2161999,161999 (1989 RC),1901-08-05,N/A,N/A,N/A,N/A,747.382,6.9518929341,18779900.017219008,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162000,162000 (1990 OS),1909-11-19,N/A,N/A,N/A,N/A,507.625,11.5067664476,8589925.25357848,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162004,162004 (1991 VE),1900-01-23,N/A,N/A,N/A,N/A,945.241,31.7594992046,19062024.471082893,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162011,162011 Konnohmaru (1994 AB1),1900-01-04,N/A,N/A,N/A,N/A,2058.461,6.7896389184,247089582.895716092,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162015,162015 (1994 TF2),1900-02-11,N/A,N/A,N/A,N/A,607.495,16.7616312902,48853557.115597561,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162038,162038 (1996 DH),N/A,N/A,N/A,N/A,N/A,1984.004,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162039,162039 (1996 JG),1904-11-08,N/A,N/A,N/A,N/A,703.951,14.8136795973,27019994.541347108,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162058,162058 (1997 AE12),1921-08-20,N/A,N/A,N/A,N/A,1085.282,2.1810203298,273773807.994845813,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162063,162063 (1997 EH29),1907-02-15,N/A,N/A,N/A,N/A,697.497,20.8320574559,9334250.742305162,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162080,162080 (1998 DG16),1901-10-30,N/A,N/A,N/A,N/A,440.091,13.6776148706,57561482.745546547,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162082,162082 (1998 HL1),1905-10-14,N/A,N/A,N/A,N/A,644.975,12.0946641543,45892162.21636346,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162116,162116 (1998 SA15),1906-03-03,N/A,N/A,N/A,N/A,531.548,23.9916906919,58446366.084506573,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162117,162117 (1998 SD15),1907-09-19,N/A,N/A,N/A,N/A,639.061,18.9392097105,29469791.607918448,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162120,162120 (1998 SH36),1902-07-28,N/A,N/A,N/A,N/A,320.289,20.3980705032,3074734.972838793,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162142,162142 (1998 VR),1911-11-23,N/A,N/A,N/A,N/A,737.128,12.9413929305,25333734.516445081,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162149,162149 (1998 YQ11),1926-12-08,N/A,N/A,N/A,N/A,1353.763,13.8004854292,14738478.134393392,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162157,162157 (1999 CV8),1900-02-01,N/A,N/A,N/A,N/A,440.091,8.2283713724,55286364.753864732,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162161,162161 (1999 DK3),1916-08-10,N/A,N/A,N/A,N/A,1251.822,22.8432957352,66514830.607611914,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162162,162162 (1999 DB7),1901-01-25,N/A,N/A,N/A,N/A,432.059,18.7980847959,71120417.084805768,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162168,162168 (1999 GT6),1917-07-06,N/A,N/A,N/A,N/A,1464.005,4.6350849693,52787293.469988106,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162173,162173 Ryugu (1999 JU3),1917-02-03,N/A,N/A,N/A,N/A,529.106,5.1302264084,16271755.278451781,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162181,162181 (1999 LF6),1907-10-11,N/A,N/A,N/A,N/A,985.241,10.331732254,24634846.687969239,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162183,162183 (1999 NB5),1981-07-14,N/A,N/A,N/A,N/A,241.848,21.1668654227,61495050.159062501,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162186,162186 (1999 OP3),N/A,N/A,N/A,N/A,N/A,4241.726,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162195,162195 (1999 RK45),1900-09-08,N/A,N/A,N/A,N/A,541.430,38.4008847602,63779360.281625188,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162196,162196 (1999 RL45),N/A,N/A,N/A,N/A,N/A,757.779,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162210,162210 (1999 SM5),1905-09-13,N/A,N/A,N/A,N/A,593.667,16.1844756177,16843356.936449838,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162214,162214 (1999 TC10),1921-10-31,N/A,N/A,N/A,N/A,727.014,16.2852449339,21329270.622845308,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162215,162215 (1999 TL12),1911-07-04,N/A,N/A,N/A,N/A,621.645,19.1543322802,19846505.334230502,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162269,162269 (1999 VO6),1901-12-10,N/A,N/A,N/A,N/A,1735.972,32.0357368009,18394413.951915384,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162273,162273 (1999 VL12),N/A,N/A,N/A,N/A,N/A,1518.947,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162361,162361 (2000 AF6),1901-08-19,N/A,N/A,N/A,N/A,385.073,16.1119649177,4717284.355140408,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162385,162385 (2000 BM19),1901-01-09,N/A,N/A,N/A,N/A,823.271,11.07917129,17941879.931411987,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162416,162416 (2000 EH26),1932-03-16,N/A,N/A,N/A,N/A,199.316,17.5527753534,44901359.471502009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162421,162421 (2000 ET70),1906-02-19,N/A,N/A,N/A,N/A,1026.934,13.5796236009,23813146.338519027,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162422,162422 (2000 EV70),1901-07-29,N/A,N/A,N/A,N/A,326.244,9.2742554548,63475593.354310533,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162433,162433 (2000 FK10),1935-07-03,N/A,N/A,N/A,N/A,577.488,14.4977959807,15639572.481978311,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162452,162452 (2000 HO14),2081-12-17,N/A,N/A,N/A,N/A,858.109,9.567958294,14564163.420076039,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162463,162463 (2000 JH5),1912-11-24,N/A,N/A,N/A,N/A,1095.324,13.9943340199,27876436.632458474,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162470,162470 (2000 KX43),1903-12-05,N/A,N/A,N/A,N/A,610.299,30.0697753688,65810496.055327455,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162472,162472 (2000 LL),1911-05-30,N/A,N/A,N/A,N/A,615.946,15.8520999262,27968992.191356633,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162474,162474 (2000 LB16),1910-12-09,N/A,N/A,N/A,N/A,811.975,27.3221297989,13748799.602565204,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162483,162483 (2000 PJ5),1903-07-26,N/A,N/A,N/A,N/A,1341.352,25.8010534895,51057049.083262928,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162510,162510 (2000 QW69),1924-02-28,N/A,N/A,N/A,N/A,1298.801,22.803294141,20404838.618585927,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162566,162566 (2000 RJ34),1913-12-21,N/A,N/A,N/A,N/A,3072.859,5.4604908456,191337069.667992873,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162567,162567 (2000 RW37),1905-11-06,N/A,N/A,N/A,N/A,436.056,9.237022554,12848940.499552662,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162581,162581 (2000 SA10),1969-02-12,N/A,N/A,N/A,N/A,797.155,10.9689794798,13806656.683506213,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162635,162635 (2000 SS164),1936-12-10,N/A,N/A,N/A,N/A,1956.783,3.2373910207,246750058.756398723,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162679,162679 (2000 TK1),N/A,N/A,N/A,N/A,N/A,1075.332,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162687,162687 (2000 UH1),1916-01-12,N/A,N/A,N/A,N/A,764.791,12.1614441941,29268720.102808848,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162694,162694 (2000 UH11),1902-03-08,N/A,N/A,N/A,N/A,484.778,22.1679491614,12889794.974739673,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162695,162695 (2000 UL11),1907-10-29,N/A,N/A,N/A,N/A,392.232,27.2748817974,61134563.004860115,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162698,162698 (2000 UN30),1926-07-03,N/A,N/A,N/A,N/A,866.049,17.4072364273,64337639.950104005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162723,162723 (2000 VM2),1911-03-26,N/A,N/A,N/A,N/A,1223.327,20.1866779298,14871457.371492323,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162740,162740 (2000 WF6),1911-12-12,N/A,N/A,N/A,N/A,882.150,21.3239125444,34666799.665710919,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162741,162741 (2000 WG6),1940-11-02,N/A,N/A,N/A,N/A,1360.012,7.1007984784,30636353.04557764,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162781,162781 (2000 XL44),1908-02-06,N/A,N/A,N/A,N/A,1100.380,5.4364824466,45047769.036897634,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162783,162783 (2000 YJ11),1901-10-28,N/A,N/A,N/A,N/A,282.841,5.2931062733,14918362.841164242,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162825,162825 (2001 BO61),1901-09-15,N/A,N/A,N/A,N/A,1095.324,21.3445138178,10305010.514141883,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162854,162854 (2001 DE47),1901-08-09,N/A,N/A,N/A,N/A,639.061,10.9021810823,51227434.459926861,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162873,162873 (2001 FB7),1923-02-19,N/A,N/A,N/A,N/A,601.925,9.7432778017,69329661.032856005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162882,162882 (2001 FD58),1902-06-13,N/A,N/A,N/A,N/A,757.779,22.841065976,28447122.975888936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162900,162900 (2001 HG31),1922-01-04,N/A,N/A,N/A,N/A,2738.688,4.5100980107,48447494.89550074,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162903,162903 (2001 JV2),1902-05-14,N/A,N/A,N/A,N/A,808.244,21.704778208,6476369.939619691,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162911,162911 (2001 LL5),1901-11-18,N/A,N/A,N/A,N/A,585.521,9.9551390177,15443002.496455307,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162913,162913 (2001 MT18),1901-01-03,N/A,N/A,N/A,N/A,866.049,14.4644433159,8315478.925352132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162922,162922 (2001 OY13),1921-01-23,N/A,N/A,N/A,N/A,282.841,21.6596525939,54915519.084108658,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162926,162926 (2001 OB36),1981-12-29,N/A,N/A,N/A,N/A,1620.103,21.9014198032,71242997.714121851,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162979,162979 (2001 RA12),1908-08-27,N/A,N/A,N/A,N/A,945.241,20.4522851019,41122646.079068079,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162980,162980 (2001 RR17),1923-04-10,N/A,N/A,N/A,N/A,1903.455,21.9701898016,39921408.154338627,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2162998,162998 (2001 SK162),1978-02-14,N/A,N/A,N/A,N/A,998.947,9.9923477064,21992390.842266471,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163000,163000 (2001 SW169),1902-09-14,N/A,N/A,N/A,N/A,610.299,2.8831825064,32195938.66553146,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163001,163001 (2001 SE170),1905-10-11,N/A,N/A,N/A,N/A,894.422,10.0563100047,56556170.473354222,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163014,163014 (2001 UA5),1904-01-02,N/A,N/A,N/A,N/A,1212.112,9.0359583531,23728201.331900526,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163015,163015 (2001 UX16),1910-10-19,N/A,N/A,N/A,N/A,165.784,21.9452977443,66129695.094997061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163023,163023 (2001 XU1),1902-11-26,N/A,N/A,N/A,N/A,536.467,19.7218119097,9336985.914961307,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163026,163026 (2001 XR30),1900-01-04,N/A,N/A,N/A,N/A,244.086,7.3287915815,33979506.749264741,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163051,163051 (2001 YJ4),1904-12-29,N/A,N/A,N/A,N/A,2257.057,3.7376834567,223027956.200542783,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163067,163067 (2002 AP3),1904-04-05,N/A,N/A,N/A,N/A,432.059,3.2631193921,294409244.579258554,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163070,163070 (2002 AO7),1915-03-28,N/A,N/A,N/A,N/A,898.551,6.0067159903,200337145.6215357,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163081,163081 (2002 AG29),1901-09-18,N/A,N/A,N/A,N/A,830.888,8.7320718624,22471594.767119219,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163132,163132 (2002 CU11),1901-02-25,N/A,N/A,N/A,N/A,815.723,29.1762454727,57849511.917098054,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163191,163191 (2002 EQ9),1900-05-21,N/A,N/A,N/A,N/A,559.168,11.0737188007,44287235.815739412,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163243,163243 (2002 FB3),1900-02-16,N/A,N/A,N/A,N/A,2185.459,14.8832963878,47553519.491675085,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163249,163249 (2002 GT),1910-10-05,N/A,N/A,N/A,N/A,782.605,7.3976558244,12253295.412049057,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163250,163250 (2002 GH1),1903-08-27,N/A,N/A,N/A,N/A,3463.719,8.0968147056,134862122.206251552,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163252,163252 (2002 GD11),N/A,N/A,N/A,N/A,N/A,1126.011,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163295,163295 (2002 HW),1913-11-28,N/A,N/A,N/A,N/A,543.930,14.3426496784,35197692.287571179,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163335,163335 (2002 LJ),N/A,N/A,N/A,N/A,N/A,1568.710,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163348,163348 (2002 NN4),1904-09-17,N/A,N/A,N/A,N/A,420.284,19.1952750969,15886725.755927823,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163364,163364 (2002 OD20),1903-06-16,N/A,N/A,N/A,N/A,710.465,22.0278057814,65490700.030397827,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2163373,163373 (2002 PZ39),1911-06-26,N/A,N/A,N/A,N/A,672.268,10.5743710996,10500878.586458847,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
